index,episode no,name,line
1980,47,moeen,دیکھیئے ناظم، ناظم کا مطلب ہے مہں۔ 
1981,47,anwar,کیا؟ کیا مطلب ہے ناظم کا؟ 
1982,47,moeen,دیکھیے کیا جو ہے وہ سخت لفظ ہے۔ آپ کہیے جی۔ ناظم کا مطلب ہے مہں۔ منز آئی۔ 
1983,47,anwar,نہیں، ناظم کا مطلب مہن نہیں ہوتا۔ 
1984,47,moeen,ناظم کا مطلب، میں کہہ رہا ہوں نا آپ سے ناظم کا مطلب مہں۔ 
1985,47,anwar,میں آپ سے ناظم کا مطلب پوچھ رہا ہوں کہ لازم، ناظم کے معنی کیا ہیں؟ 
1986,47,moeen,ہاں، بہت عمدہ سوال ہے کہ ناظم کا مطلب کیا ہے؟ دیکھیے اصل میں جب میں الیکٹ ہو گیا ہوں، جب میں ناظم بن گیا ہوں تو پھر اس فشرف میں جانے کی کیا ضرورت ہے کہ ناظم کا مطلب کیا ہے؟ اور میں ایک عرض کروں کہ میں ناظم بھی پڑھا لکھا ہوں۔ آئیم این ایجوکیتڈ ناظم۔ غالبًا جواب مل گیا ہوگا آپکو۔ 
1987,47,anwar,نیا جواب نی ملا مجھے۔ 
1988,47,moeen,کیا؟ 
1989,47,anwar,مطلب جیسے امتحان میں سوال آتا ہے- 
1990,47,moeen,جی۔ 
1991,47,anwar,کہ- 
1992,47,moeen,نیں آپ مجھے صرف ایک بات بتائیں- 
1993,47,anwar,جغرافیے کا مطلب کیا ہے؟ 
1994,47,moeen,ایک، ایک بات- 
1995,47,anwar,میں آپ سے پوچھ رہا ہوں ناظم کا مطلب کیا ہے؟ 
1996,47,moeen,اچھا، اب سوال یہاں میرا بھی ایک آتا ہے۔ 
1997,47,anwar,جی۔ 
1998,47,moeen,وہ یہ ہے کہ آپ میرا انٹرویو لے رہے ہیں، ہیں یا آپ میری تفتیش کر رہے ہیں؟ یہ بتائے- 
1999,47,anwar,تفتیش تو میں آپ کی کر نہیں کہا سکتا- 
2000,47,moeen,پھر جب میں نے عرض کیا- 
2001,47,anwar,نا میں آپ کا امتحان لے رہا ہوں۔ میں نے ایک سادہ سا چھوٹا سوال کیا ہے کہ کیا آپ ناظم ہیں؟ 
2002,47,moeen,اور میں نے کتنے سہل طریقے سے آپ کو جواب دیا۔ پہلا میرا جواب تھا، ناظم کا مطلب مےں۔ آہاہا... مجھے بڑی خود بہت خوشی ہوئی بہت عرصے بعد کہ ناظم کا مطلب مےں اور جب میں ناظم سے الیکٹ ہوگیا ہوں، جب سب مجھے ناظم کہتے ہیں- 
2003,47,anwar,اردو ہماری قومی زبان ہے۔ اردو کا لفظ ایک ہے ناظم۔ 
2004,47,moeen,جی۔ 
2005,47,anwar,میں آپ سے اس لفظ کے لغات کے معنی، لغات میں ناظم کا مطلب کیا ہے؟ 
2006,47,moeen,پریزیڈینٹ صاحب کا فون نمبر ہے آپ کے پاس۔ ملائیے ان کو اوران سے پوچھیے کہ ناظم کتنا پاورفل ہے۔ تب آپکو پتا چلے گا۔ بات کرتے ہیں آپ لوگ۔ آپکو پاور کا پتہ نہیں ہے ناظم کی۔ ناظم کس قدر پاورفل ہے اسکا آپکو اندازہ نہیں ہے۔ میرا تویہ خیال ہے آپ بدلیں اپنے آپ کو، بدل لیں apنے آپ کو۔ 
2007,47,anwar,آپ جو کچھ کہیں گے میں وہ کرنے کو تیار ہوں۔ مجھے آپ ناظم کا مطلب بتائیے۔ 
2008,47,moeen,اچھا، ایک کام کرتے ہیں- 
2009,47,anwar,جی۔ 
2010,47,moeen,مقماصے میں ڈال دیا ہے آپ نے۔ دیکھیے ایک کام کرتے ہیں۔ شام کو آپ فاریغ ہیں، کھانا کھائیں گے؟ میرے گھر پر کھانا کھائیے۔ واہ خدا! دو مخالف سیاسی پارٹیاں ہیں، کھانا پکا کے اپنے گھر سے لے کر آ رہی ہیں۔ ایک پارٹی لا رہی ہے وہ پائے اور دوسری پارٹی نے اس میں ڈالا ہے وونگ اور مصالحہ تیسری پارٹی کا ہے۔ ایسا لطف رہے گا، بڑے بڑے لوگوں سے آپ کی ملاقات ہوگی۔کیا خیال ہے؟ دیکھیے میں اس طرح دعوت ہر ایک کو للو پنجو کو نہیں دیتا لیکن آپ چونکہ آپ کا ایک کیلیفر ہے تو میں آپ کو دعوت دے رہا ہوں۔ 
2011,47,anwar,آپ سے بات ہوتی رہے گی۔ ملتے ہیں ایک عور وعدے کے بعد۔ آپ عجیب انسان ہیں۔ 
2012,47,moeen,کیا ہوا؟ 
2013,47,anwar,آپ ناظم ہیں۔ 
2014,47,moeen,ہاں۔ 
2015,47,anwar,اور آپ کو ناظم کا مطلب نہیں معلوم؟ 
2016,47,moeen,ا میرا خیال ہے آپ نے، آپ نے سوال جو ہے، سوال کی تیاری آپ کی ٹھیک نہیں ہے، کیا یہی ایک سوال ہے آپ کے پاس؟ خیر چھوڑ دیے مجھے ایک بات بتائیے، آپکا سوال بدستور ہے کہ ناظم کا مطلب کیا ہے؟ 
2017,47,anwar,آپ صرف اجے ناظم کا مطلب بتا دیں۔ 
2018,47,moeen,میں ہیلپ لائن استعمال کر سکتا ہوں۔ 
2019,47,anwar,آپ کروڑ پتی میں نہیں آئے ہیں۔ 
2020,47,moeen,ارے نہیں صاحب! ایک منٹ تھرے جائے۔ دیکھیے یہ اگر میں نے اس پہ فون کر دیا پریزیڈینٹ صاحب کو اور اگر انہوں نے یہ فون اٹھا لیا اور آپ تک بات پہنچی، آپ جو ان سے ناظم کا مطلب پوچھیں گے تو جو آپکو بتائیں گے تو آپکے کان سے دھواں نکلنا لگے گا۔ ناظم کوئی معمولی چیز نہیں ہے۔ کان کا تو- 
2021,47,anwar,پلس ٹرائی کوآپ کا کان تو آپکے تقبل فن کا ہے۔ 
2022,47,moeen,جی۔ 
2023,47,anwar,آپکو اندازہ نہیں ہے کہ اس وقت دھواں کہاں کہاں سے نکل رہا ہے کہ میں نے ایک ناظم کو بلایا ہے۔ 
2024,47,moeen,جی۔ 
2025,47,anwar,اور اس کو ناظم کا مطلب نہیں پتہ۔ آپ دیکھیے گا۔ آپ نے بار بار پریزیڈینٹ صاحب کا نام نہیں لے رہے ۔ پریزیڈینٹ صاحب کو اور بھی کام ہے۔ 
2026,47,moeen,جی۔ 
2027,47,anwar,وہ بہت اچھے انسان ہیں۔ 
2028,47,moeen,ہمم۔ 
2029,47,anwar,مگر یہ کہ آپ نے تو ایک وزیر کو بدل دیا۔ 
2030,47,moeen,دیکھیے میں آپ کو کہہ رہا ہوں کہ آپ بھی اپنے آپ کو بدل لیجیے۔ 
2031,47,anwar,دیکھیے آپ مجھے بدل نہیں سکتے۔ آپ مجھے بند کر سکتے ہیں۔ 
2032,47,moeen,کردینگے، اس پروگرام کے بعد انشاللہ کردینگے۔ 
2033,47,anwar,جو مرضی آئے آپ میرے ساتھ وہ کریں۔ 
2034,47,moeen,کریں۔ 
2035,47,anwar,مگر میرے سوال کا آپکو جواب دینا ہوگا- 
2036,47,moeen,اوے! کوئی دوسرا سوال نہیں ہے ترے ف-معنہ معاف کیجئے مطلب کوئی آپ کے پاس دوسرا سوال نہیں ہے آپ نے تیار کیا۔ دیکھیے صرف ایک ہی سوال تیار کیا ہے- 
2037,47,anwar,پریشانی میں آدمی تہذيب کے دائرے میں آجاتا ہے۔ 
2038,47,moeen,جی۔ 
2039,47,anwar,مگر آپ پریشانی میں- 
2040,47,moeen,تحذيب کے دائرے سے باہر نکل گئے ہیں۔ 
2041,47,anwar,باہر نکل گئے ہیں۔ 
2042,47,moeen,جی ہاں، جیہاں ہے۔ 
2043,47,anwar,انہوں نے میری اے وگرا کا- 
2044,47,moeen,میں یہ کہہ رہا تھا کہ آپ نے صرف ایک ہی سوال تیار کیا ہے- 
2045,47,anwar,نہیں سوال بہت ہیں۔ 
2046,47,moeen,تو دوسرا سوال کیجئے۔ 
2047,47,anwar,مگر مجھے پہلے سوال کا جواب مل جائے- 
2048,47,moeen,کیا؟ 
2049,47,anwar,کہ ناظم کا مطلب کیا ہے؟ 
2050,47,moeen,ناظم دیکھیے پورا علاقہ مجھے پیار سے ناظم، ناظم بھائی، ناظم میاں، ناظم بیٹے، ناظم صاحب، نازو اس طرح پیار سے کہتے ہیں۔ اب اس سے بڑی اور کیا تعریف ہو سکتی ہے ناظم کی کہ علاقے کے بچے بچے گٹر بند ہے تو ناظم بھائی، سڑک ٹوٹی ہوئی ہے تو ناظم انکل اور کہیں پہ کچھ رکاوٹ ہے، ناظم چچا کس قدر بھلا لگتا ہے کان کو۔ وضاحت ہو گئی۔ 
2051,47,anwar,اگر اجازت ہو۔ 
2052,47,moeen,جی۔ 
2053,47,anwar,تو میں آپ سے ایک بہت چھوٹا سا سوال کرنا چاہتا ہوں۔ 
2054,47,moeen,اگر اجازت دو تو میں ایک بہت چھوٹی سی فرمایش کرنا چاہتا ہوں۔ 
2055,47,anwar,نیہ پہلے میرا سوال سنو۔ 
2056,47,moeen,میں سوال تو سن ہی رہا ہوں۔ آپکو پھیرنی پسند ہے۔ 
2057,47,anwar,کیا کیا کہا؟ 
2058,47,moeen,پھیرنی، پھیرنی ہائے ہائے، چھوتی سی چیز ہوتی ہے وہ جو قابق نہیں ہوتا چھوٹا سا اس کے اندر۔ ہاہاہا بڑا لطف آتا ہے اگر آپ کو پھیرنی پسند ہے چلیے میرے ساتھ گھر آپ کو پھیرنی کی دعوت کراتے ہیں۔ 
2059,47,anwar,نیہ، نیہ مگر اس وقت میں آپکا انٹرویو کر رہا ہوں۔ 
2060,47,moeen,اچھا! 
2061,47,anwar,چھوٹا سا سوال کر سکتا ہوں۔ 
2062,47,moeen,وہی ناظم کا مطلب کیا ہے، یہی نا۔ 
2063,47,anwar,بہت ذہین ہیں آپ۔ 
2064,47,moeen,الحمدللہ۔ 
2065,47,anwar,ناظم کا مطلب کیا ہے؟ 
2066,47,moeen,मतلب کیا ہے؟ ہاں، اگر آپ برا نہ مانیں تو میں لائف لائن استعمال کر سکتا ہوں۔ 
2067,47,anwar,کس سے بات کریں گے؟ 
2068,47,moeen,اپنے بڑے بھائی سے۔ 
2069,47,anwar,کیا نام ہے؟ 
2070,47,moeen,کاظم بھائی سے۔ جی ہاں، بہت قابل آدمی ہے۔ ورکلے یونیورسٹی کیلیفورنیا کے فاس رہا کرتے تھے۔ بہت قابل ہے۔ 
2071,47,anwar,نمبر کیا ہے آپکو؟ 
2072,47,moeen,زرو تھری ڈبل زرو ڈبل ٹو ڈبل ایٹ ٹو فور فائیو۔ 
2073,47,anwar,نام کیا ہے؟ 
2074,47,moeen,کاظم بتا دیا نا آپکو۔ 
2075,47,anwar,کاظم؟ 
2076,47,moeen,جی ہاں۔ پیار سے بات کیجئے گا بہت غصہ اہل ہیں۔ 
2077,47,anwar,کاظم صاحب تشریف رکھتے ہیں۔ 
2078,47,moeen,ہاں، ہاں جی۔ 
2079,47,anwar,جی کاظم صاحب میں لوستھ ٹاک سے انور مقصود بات کر رہا ہوں۔ 
2080,47,moeen,بہت خوش ہوں گے بات کریں بات کریں بہت خوش ہوتے ہیں آپ سے۔ 
2081,47,anwar,اس وقت آپ کے بھائی میرے سامنے بیٹھے ہوئے ہیں ناظم جو ہیں آپ کے علاقے کے- 
2082,47,moeen,جی ہاں۔ میں نے- 
2083,47,anwar,آپ کے علاقے کے نہیں دوسرے علاقے کے- دوسرے علاقے کے- 
2084,47,moeen,جی، جی۔ 
2085,47,anwar,میں نے ان سے ایک سوال کیا تھا- 
2086,47,moeen,ہاں۔ 
2087,47,anwar,کہ ناظم کا مطلب کیا ہے؟- 
2088,47,moeen,ہاں- 
2089,47,anwar,جی آپ سے پوچھنا چاہ رہے ہیں کہ ناظم کا مطلب کیا ہے؟ 
2090,47,moeen,ٹائم بتا دیجیے کتنا ہے- 
2091,47,anwar,تیس سیکنڈ ہیں آپ کے پاس- 
2092,47,moeen,ہاں- 
2093,47,anwar,یہ لے بات کریں اس سے۔ 
2094,47,moeen,شکریہ۔ ہیلو، السلام علیکم کاظم بھائی- 
2095,47,anwar,پچچیں سیکنڈ- 
2096,47,moeen,پچچیں سیکنڈ ہیں، نہیں آپ سے نہیں کر رہا ہوں۔ اچھا یہ بتائیے کہ ناظم کا مطلب کیا ہے؟ 
2097,47,anwar,بیس سیکنڈ- 
2098,47,moeen,ذہن پر زور دیجئے کاظم بھائی۔ خدا کے واسے، نہیں زور، خدا کے واسے- 
2099,47,anwar,ناظم کا مطلب کیا ہے؟ دس سیکنڈ- 
2100,47,moeen,کنفرم ہے؟ بہت شکریہ، بہت شکریہ، بہت شکریہ، جی شکریہ، ٹائم بھی شاید ختم ہی ہو رہا ہے۔ ہاں، بہت شکریہ بھائی جان، بہت شکریہ 
2101,47,anwar,ہو گیا عجیب کام۔ 
2102,47,moeen,دیکھیے بھائی جان نے- 
2103,47,anwar,وہ ٹیلیفون کہاں ہے؟ 
2104,47,moeen,کون سا؟ 
2105,47,anwar,وہ میرا ٹیلیفون ہے- 
2106,47,moeen,اچھا آپکا تھا، اچھا یک جیسا ہے تقریباً۔ سنئیے کاظم بھائی جان نے ایک ہمیں بات بتائی اور اس قدر پیار آ رہا ہے ان پر انہوں نے کہا کہ ایک شخص کو جب بہت سارے لوگ مل کے پیار سے جب سلیکٹ کرتے ہیں اس کو کہتے ہیں ناظم۔ یہ ہے ناظم کا مطلب۔ اصل میں اس ملک میں جاہلت بہت عام ہو گئی ہے۔ لوگ وقت بہت ضائع کرتے ہیں۔ لوگوں کو وقت کی قدرو منزلت کا اندازہ ہی نہیں ہے انور۔ اب آپ دیکھیے آپ نے پورا آدھا پروگرام محض ایک چھوٹی سی بات پہ برباد کر دیا، آدھا وقت کہ خیر چھوڑ دیا۔ آپ مجھ سے سڑکوں پہ بات کرتے ہیں، آپ مجھ سے پھولوں پہ بات کرتے ہیں، آپ روز براہ زندگی کے بارے میں آپ پوچھتے ہیں کہ ناظم کا کیا کہتار ہونا چاہیے؟ آپ نے صرف اس میں ایک وہ نکال لیا پورا ایک گھنٹا ضائع کر دیا کہ ناظم کا مطلب کیا ہے؟ ہوگئی تسلی آپکی؟ آپکے ارمان ٹھنڈے ہوئے یا نہیں؟ 
2107,47,anwar,جسکو لوگ سلیکٹ کرتے ہیں، اسے لوگ پیار سے- 
2108,47,moeen,جسے لوگ پیار سے سلیکٹ کرتے ہیں- 
2109,47,anwar,اس کو ناظم کہتے ہیں؟ 
2110,47,moeen,ناظم کہتے ہیں۔ 
2111,47,anwar,یہ آپ کے بھائی نے مطلب بتایا ہے۔ 
2112,47,moeen,جی- 
2113,47,anwar,کاظم بھائی- 
2114,47,moeen,کاظم بھائی نے- 
2115,47,anwar,کیا وہ بھی ناظم ہے؟ 
2116,47,moeen,جی ہاں وہ دوسرے علاقے کے ہیں۔ 
2117,47,anwar,ناظم کا مطلب ہے- 
2118,47,moeen,ہاں- 
2119,47,anwar,انتظام کرنے والا، منتظم- 
2120,47,moeen,اچھا- 
2121,47,anwar,کارکن- 
2122,47,moeen,اچھا- 
2123,47,anwar,ڈپٹی کمشنر اور گورنر کو بھی ناظم کہتے ہیں۔ 
2124,47,moeen,اچھا، اچھا، لیکن یہ بہت بیک ورڈ باتیں ہیں یا پرانے دستور کی بات کر رہے ہیں؟ نیا زوان- 
2125,47,anwar,آپ بہت تیز انسان لگ رہے ہیں مجھ کو- 
2126,47,moeen,نسونئیے- 
2127,47,anwar,کہ ایک تو آپکی چاشنی بات کرنے میں اتنی ہی ہے کہ- 
2128,47,moeen,ہاں- 
2129,47,anwar,دوسرا آدمی بلا وجہ شرمندہ ہوتا ہے کہ وہ کس سے بات کر رہا ہے۔ 
2130,47,moeen,نہہم تو جو ہیں عوام کے سامنے ہیں۔ آپ لوگ اندر سے کچھ، باہر سے کچھ، دیتے ہیں دھوکا یہ بازیگر خلا۔ خیر- 
2131,47,anwar,کیا اور مطلب ہے اس کے اندر؟ 
2132,47,moeen,ہاں اس کا مطلب بتا رہا ہوں۔ یہ دیکھیے یہ تو اب بیوروکریسی پرانی والی جو بات کر رہے ہیں نا، ڈپٹی کمشنر کا زمانہ یہ ہے۔ اب یہ زمانہ چینج ہو گیا ہے۔ اب بات ہو رہی ہے گراس روٹ کی۔ 
2133,47,anwar,کہ کہا آپ نے؟ 
2134,47,moeen,گراس روٹ۔ 
2135,47,anwar,کیا مطلب ہے گراس روٹس کا؟ 
2136,47,moeen,اب اس نے پڑھے لکھے قوم فر کو گراس روٹ کا مطلب بھی نہیں معلوم ہے۔ صدر صاحب نے بھی کہا تھا گراس روٹ۔ دیکھیئے گراس کسے کہتے ہیں؟ گھاس کو، ٹھیک ہے! اور روٹ کسے کہتے ہیں؟ راستے کو، یعنی یہ بس فلانے روٹ پر جائے گی- 
